AbsMinZ,AbsMinX,AbsMedianZ,AbsMeanZ,AbsMedianY,AbsMeanY,MedianZ,AbsMinY,AvgZ,AvgX,Label
0.7738509,0.413979105,0.763128992,0.756916153,0.324655342,0.32194199,0.909726692,0.334766166,0.897816708,0.280410543,1
0.788298275,0.424562394,0.764105446,0.759270217,0.321923473,0.318445958,0.910228369,0.331650961,0.899017788,0.282155711,1
0.782306951,0.415635569,0.763685471,0.759386164,0.32991185,0.325375719,0.910012597,0.333079736,0.899076946,0.285246405,1
0.132682898,0.034716766,0.138729379,0.166393248,0.920240828,0.875973717,0.44249912,0.575180633,0.422637928,0.537219872,0
0.039421885,0.005145633,0.36393973,0.388370648,0.804791922,0.822367015,0.326791722,0.340775953,0.311051004,0.627953609,3
0.022124214,0.000157295,0.707606535,0.712793931,0.327181848,0.347573408,0.881200654,0.004396068,0.868700674,0.207795438,3
0.711264562,0.510841178,0.713089324,0.708697042,0.303091147,0.30039634,0.884017573,0.297183263,0.873214545,0.232643094,1
0.735213627,0.525975966,0.717149499,0.711945463,0.298842729,0.296719722,0.886103588,0.307651314,0.874871942,0.232208156,1
0.749739997,0.525130171,0.720689804,0.716607708,0.295685941,0.293002238,0.887922508,0.304816159,0.877250693,0.235435513,1
0.748122755,0.522994425,0.721816301,0.71750593,0.296832526,0.293899439,0.888501274,0.307733347,0.877708981,0.235501877,1
0.736751168,0.516043593,0.719827607,0.714813894,0.300277594,0.29836013,0.887479533,0.305889745,0.876335461,0.235891781,1
0.748493249,0.516786574,0.723205133,0.718222395,0.298003233,0.294910806,0.88921482,0.306726438,0.878074532,0.236301173,1
0.745963431,0.523636495,0.722981423,0.718359786,0.294010304,0.290918077,0.889099884,0.303976441,0.878144632,0.235477029,1
0.00208856,0.066933929,0.117034382,0.104446106,0.895662769,0.855381563,0.456810392,0.675038918,0.485306852,0.563093598,3
0.000102289,0.003847806,0.211920313,0.362571444,0.58947444,0.64690466,0.523801357,0.021648718,0.451155391,0.481345593,3
0.710805248,0.130147909,0.941822702,0.921116489,0.045830771,0.062838996,0.029890028,0.020417922,0.037566052,0.343977836,3
0.990423376,0.113131498,0.952944705,0.947165806,0.017086047,0.017113689,0.024175824,0.01377633,0.024275274,0.431773656,1
0.970238721,0.101242923,0.953044092,0.94698293,0.016117549,0.015442786,0.024124761,0.007541132,0.02436858,0.43773945,1
0.97928715,0.118228678,0.952977038,0.946814166,0.016295049,0.015669678,0.024159212,0.011753188,0.024454686,0.434101896,1
0.99059522,0.116159092,0.954151804,0.948024186,0.015398504,0.015205434,0.023555647,0.013455088,0.023837315,0.435919637,1
0.984003729,0.118695809,0.952004971,0.946113039,0.015096952,0.014845641,0.024658635,0.013477139,0.024812412,0.431051426,1
0.968386,0.155994623,0.947759414,0.941323801,0.021131965,0.02041024,0.026839895,0.017321698,0.027255958,0.414672179,1
0.986683533,0.161757598,0.947190572,0.941201469,0.019927475,0.019193133,0.027132152,0.018356377,0.027318374,0.414624775,1
0.001379892,6.13E-05,0.074081165,0.06788001,0.928707415,0.920282615,0.475713742,0.94846193,0.477570206,0.512572645,0
0.0100025,0.003456852,0.255923598,0.293343886,0.754298119,0.748854399,0.638473895,0.011391339,0.614929941,0.538273074,3
0.004974198,0.000117985,0.955585116,0.795109254,0.18189824,0.255858652,0.022819247,2.63E-05,0.107131058,0.393523451,3
1,0.004321791,0.959779218,0.953685716,0.000636392,0.000567848,0.020664423,8.62E-06,0.020948711,0.49243365,1
0.996905339,0.003630475,0.959943087,0.953562367,0.001379562,0.001168273,0.020580231,1.09E-05,0.021011646,0.492969762,1
0.997272467,0.002143139,0.958346409,0.952508253,0.001702559,0.001364226,0.021400565,0.000109652,0.021549472,0.493495154,1
0.996319015,0.002192726,0.960083501,0.95362391,0.000991602,0.000751674,0.02050809,4.62E-05,0.020980246,0.493514255,1
0.997439077,0.003555468,0.960401525,0.954080174,0.001310204,0.001008427,0.020344697,2.54E-05,0.020747452,0.492965498,1
0.997682319,0.002048665,0.959491403,0.953344468,0.000641902,0.000600918,0.020812296,0,0.021122821,0.493628044,1
0.99765584,0.002267135,0.959283942,0.953146662,0.001069141,0.000668142,0.020918883,0,0.021223745,0.4935765,1
0.000648034,0.170816629,0.092738344,0.083188198,0.914267983,0.900744526,0.468097627,0.807511543,0.472259538,0.604561411,0
0.002341911,0.005431607,0.191154889,0.240495504,0.658421091,0.698542271,0.569290394,0.00987419,0.562028679,0.569951355,3
0.76252171,0.000150278,0.961285596,0.98965671,0.020367596,0.126467209,0.019890484,2.65E-05,0.002595734,0.439031122,3
0.997812052,5.48E-05,0.960187618,0.954065961,0.001700534,0.001517743,0.020454597,3.42E-05,0.020754704,0.498318554,1
0.996416172,3.74E-06,0.959798885,0.953203814,0.000744673,0.000594782,0.020654319,3.24E-05,0.021194585,0.498352065,1
0.9984082,3.31E-05,0.959462139,0.953291422,0.001921134,0.001526734,0.02082733,6.89E-05,0.021149887,0.49807991,1
0.998155256,1.89E-05,0.95847737,0.952599016,0.001600978,0.001400295,0.02133328,7.26E-05,0.021503163,0.497392894,1
0.998387784,2.52E-05,0.959932963,0.953959004,0.001335514,0.001009796,0.020585433,6.67E-06,0.020809276,0.498697903,1
0.997234625,8.96E-06,0.95941254,0.953358472,0.00150476,0.001335425,0.020852813,0,0.021115676,0.498150076,1
0.996163816,3.66E-05,0.959479248,0.953242222,0.000905794,0.000917319,0.020818541,1.58E-05,0.021174989,0.497892993,1
0.209582162,0.094342835,0.258114018,0.256583838,0.891730955,0.883001307,0.381162304,0.898229846,0.376621245,0.578428791,0
0.002341044,0.001548412,0.338328514,0.368872787,0.74423984,0.7437582,0.339950119,0.434685258,0.32495324,0.599690784,3
0.009164097,0.002817059,0.572484924,0.729090265,0.406218664,0.497734324,0.393943017,0.000666449,0.603978353,0.428666989,3
0.670259157,0.345334765,0.756275244,0.757743482,0.347073525,0.350479018,0.90620541,0.29939637,0.898238824,0.279945123,1
0.738591816,0.399386442,0.756466328,0.74993547,0.353976148,0.34978633,0.906303583,0.347964417,0.894255051,0.2861763,1
0.783280043,0.385130814,0.762789591,0.757165756,0.350155217,0.347889693,0.909552316,0.364329683,0.897944059,0.294443002,1
0.775695673,0.382978727,0.768143374,0.762572139,0.348015088,0.344558821,0.912302955,0.355750383,0.900702482,0.2980152,1
0.797262785,0.339332666,0.777746984,0.773019788,0.345179763,0.341083347,0.917237048,0.333537518,0.90603304,0.310951637,1
0.791868151,0.365170263,0.776824341,0.77140159,0.342309827,0.338307428,0.916763017,0.341340393,0.905207409,0.306942142,1
0.803480378,0.368154518,0.77859041,0.77316723,0.340650995,0.337845368,0.917670379,0.347064762,0.906108267,0.309274317,1
0.013961137,0.051603832,0.289367621,0.290316387,0.870691703,0.837104171,0.365104991,0.535497258,0.360023867,0.576693878,0
0.122391156,0.002176347,0.26054893,0.299341325,0.875100817,0.790780663,0.379911307,0.170954781,0.354805691,0.590848446,3
0.006395146,0.001461302,0.453766402,0.503060484,0.693114236,0.641492619,0.319229614,0.002417722,0.424583384,0.527665573,3
0.601001908,0.189113333,0.786238521,0.858229571,0.39725461,0.361090202,0.921599785,0.105307761,0.949508434,0.332650544,3
0.810432283,0.252063919,0.790455959,0.784758086,0.399268636,0.396228711,0.923766599,0.395617213,0.912022107,0.358244477,1
0.812494177,0.23694548,0.792128632,0.787282894,0.401266911,0.397279003,0.924625976,0.407554209,0.913310304,0.363549356,1
0.814575987,0.268827901,0.793866205,0.788656914,0.39190154,0.388902624,0.925518697,0.400941777,0.914011352,0.358135491,1
0.807208978,0.255219505,0.794328838,0.788070528,0.396780633,0.39467788,0.925756386,0.409281141,0.913712168,0.362594321,1
0.813034699,0.262809972,0.794767503,0.78912114,0.392918334,0.389712821,0.925981761,0.4074283,0.914248207,0.359595995,1
0.814448272,0.259303928,0.796364743,0.790867654,0.39548302,0.390125057,0.926802383,0.404537295,0.915139306,0.364450397,1
0.005255869,0.06160358,0.294982906,0.288449864,0.879237052,0.877786111,0.362219999,0.843865274,0.360362689,0.551056506,0
0.170729782,5.72E-05,0.336289701,0.341939617,0.812644593,0.746108406,0.34099761,0.127742166,0.333071361,0.555487126,3
0.011397309,0.000901881,0.650042941,0.742968966,0.58049441,0.627205219,0.408727256,0.000235685,0.580874588,0.445848077,3
0.755346192,0.176768069,0.770549516,0.764130447,0.453313399,0.445820447,0.91353917,0.40024492,0.901497556,0.383429344,1
0.791633979,0.205047014,0.779456662,0.775489796,0.435093062,0.430837636,0.918115437,0.444329455,0.907293277,0.371763656,1
0.793907347,0.212434543,0.785162682,0.779879398,0.43248813,0.427718262,0.921047046,0.433284782,0.909532922,0.379282561,1
0.805420896,0.196537725,0.7920849,0.78453796,0.425877272,0.42111338,0.924603507,0.42654528,0.911909795,0.381224054,1
0.80644881,0.20218256,0.792585111,0.786378477,0.42145699,0.415468414,0.924860503,0.423218201,0.912848857,0.378092274,1
0.812285601,0.215301463,0.789589735,0.78419871,0.425161209,0.420657484,0.923321554,0.432298731,0.911736705,0.379999841,1
0.808553691,0.22640204,0.789090035,0.783557355,0.427637082,0.423591816,0.923064821,0.445728673,0.911409475,0.380524317,1
0.179095982,0.000183208,0.248022974,0.3154155,0.809603238,0.75695174,0.386346827,0.57688116,0.34660439,0.457123297,3
0.001760111,0.006790975,0.568539764,0.576671705,0.638663966,0.653812881,0.254728625,0.007144824,0.345493605,0.408928553,3
0.53702826,0.000421599,0.89653317,0.930187855,0.178209169,0.199910894,0.978266394,0.004385794,0.986222702,0.465501313,3
0.917799056,0.008465658,0.902513882,0.896404734,0.157218177,0.155907019,0.981339133,0.149631217,0.968986014,0.480888504,1
0.935499646,0.02385839,0.90267339,0.89666142,0.152825168,0.151423108,0.981421084,0.153437851,0.969116979,0.480936233,1
0.938357512,0.017051125,0.904159785,0.897700926,0.150704398,0.149473411,0.982184756,0.150541297,0.969647351,0.482182369,1
0.936108373,0.017695786,0.904249156,0.898047333,0.149063736,0.14817569,0.982230673,0.151520487,0.969824094,0.481276977,1
0.936790674,0.017116842,0.903800533,0.897684313,0.149541864,0.147795827,0.982000182,0.147070705,0.969638875,0.481211536,1
0.938183125,0.02214456,0.903734655,0.897803051,0.148169449,0.146813066,0.981966335,0.14853671,0.969699458,0.481229856,1
0.939888764,0.024027133,0.904490107,0.898407432,0.148729124,0.147338132,0.982354468,0.148905439,0.970007822,0.480529493,1
0.017595683,0.000173231,0.04397279,0.08994194,0.908934801,0.890112026,0.491182665,0.749435692,0.461644609,0.492034313,0
0.008648941,0.001686658,0.517613618,0.586360645,0.656046477,0.693649566,0.25031473,0.013700552,0.234315901,0.399121533,3
0.009279243,0.000308412,0.894775746,0.808861369,0.216152123,0.323789474,0.977363474,0.004620754,0.866241931,0.533528426,3
0.843353527,0.052919084,0.901084837,0.891063428,0.154136905,0.150001082,0.980604925,0.09271712,0.966260794,0.568792206,1
0.896753145,0.057632865,0.893800106,0.889382025,0.140295019,0.138687715,0.976862215,0.044614406,0.965402915,0.570030381,1
0.928448401,0.086052966,0.899404288,0.893843565,0.134694356,0.133227482,0.979741501,0.129781734,0.967679264,0.559068634,1
0.928450662,0.142938556,0.897844289,0.892919208,0.126986799,0.125633573,0.978940013,0.121225225,0.967207643,0.571888101,1
0.927986095,0.141087023,0.898138328,0.892201509,0.124600984,0.123105156,0.979091083,0.120271925,0.966841461,0.573618143,1
0.932366178,0.126069243,0.899345679,0.893087409,0.126126978,0.125079981,0.97971139,0.123421107,0.967293461,0.569228091,1
0.931796827,0.143150737,0.898067548,0.892613624,0.12439018,0.122953176,0.979054718,0.124727563,0.967051729,0.570454353,1
0.001308277,0.000290187,0.150192008,0.171122919,0.88851691,0.83579136,0.594815131,0.566051501,0.598935625,0.500773412,0
0.000278176,0.004150587,0.547603618,0.596480057,0.656897721,0.675755711,0.730545805,0.007926617,0.642543068,0.552930342,3
0.605741163,0.005567292,0.933494769,0.963909623,0.206526787,0.205141158,0.03416871,0.004700593,0.01573231,0.437187278,3
0.910610345,0.093536305,0.930966437,0.926634144,0.159107541,0.159916556,0.035467703,0.068571559,0.034750856,0.412368185,1
0.95870662,0.155534029,0.931385561,0.92520886,0.158165087,0.157029075,0.035252368,0.154388724,0.035478059,0.410989391,1
0.962599044,0.148972653,0.931612803,0.925896267,0.161794462,0.157668753,0.035135617,0.147706234,0.035127333,0.414896062,1
0.965471419,0.15227868,0.930194289,0.924409334,0.159622832,0.158660155,0.035864413,0.16115795,0.03588599,0.413521024,1
0.954787365,0.156818043,0.92911707,0.922867322,0.15503645,0.154629997,0.036417861,0.149779879,0.036672749,0.405394981,1
0.963790404,0.1669115,0.930881724,0.924451349,0.160667238,0.158874908,0.035511227,0.15820093,0.035864553,0.40937259,1
0.964215909,0.156064369,0.931928143,0.925910131,0.156681295,0.156110333,0.034973603,0.160168036,0.035120259,0.411508228,1
0.16283745,0.000809711,0.221813229,0.226195733,0.891560967,0.8383984,0.631612308,0.592435575,0.627034656,0.535181632,3
0.005795129,0.001598741,0.589636878,0.58425991,0.679507318,0.749660821,0.82059082,0.280977825,0.800615905,0.463431875,3
0.000343286,0.002332296,0.385934119,0.637403427,0.680031728,0.618237251,0.324832452,0.004982381,0.259349184,0.689925829,3
0.56000036,0.321354578,0.813892459,0.798703164,0.262561197,0.275046778,0.09561736,0.022855922,0.100023289,0.733457371,1
0.840599227,0.479853312,0.812582844,0.807932253,0.257574542,0.254973147,0.096290207,0.264619113,0.095314461,0.736643432,1
0.842774692,0.479210405,0.812918187,0.807647005,0.253361443,0.251403324,0.096117917,0.258849066,0.095459999,0.738138211,1
0.842727387,0.487456928,0.811662536,0.806756966,0.251009797,0.248972742,0.096763038,0.257432862,0.095914111,0.739556151,1
0.843504665,0.486332627,0.812379803,0.807015706,0.251570428,0.248759324,0.096394524,0.258085,0.095782098,0.739382629,1
0.845190093,0.479201639,0.815020811,0.80932169,0.257421895,0.254552727,0.095037641,0.2636823,0.094605548,0.735963161,1
0.845562486,0.476341621,0.816225152,0.810757342,0.25812416,0.255219638,0.094418881,0.249403562,0.093873055,0.735196868,1
0.263463933,0.212929119,0.334386446,0.365947471,0.830036013,0.760612756,0.689449587,0.555821892,0.698338229,0.370293339,3
0.088153905,0.004916221,0.621122225,0.65761455,0.593014252,0.644325599,0.836767197,0.047966161,0.84715144,0.335442531,3
0.024518917,0.001916864,0.848050979,0.85344254,0.401412307,0.390284896,0.078067574,0.005246622,0.099768663,0.607086594,3
0.868591309,0.094802642,0.851728877,0.846203731,0.429391437,0.425030702,0.076177963,0.421260344,0.07578774,0.564350069,1
0.879089946,0.125259166,0.853096455,0.847385962,0.424721462,0.42017367,0.075475336,0.43819118,0.075184547,0.56398364,1
0.883295512,0.122172172,0.852836656,0.846923942,0.422715824,0.419023256,0.075608814,0.44038921,0.075420277,0.563290886,1
0.884147714,0.124411605,0.854398982,0.848799732,0.422179625,0.418149561,0.07480613,0.438902034,0.074463219,0.562773457,1
0.885885629,0.127255074,0.853460556,0.848035328,0.420564837,0.416824592,0.07528827,0.436342163,0.07485323,0.562941496,1
0.885451084,0.127069814,0.853920714,0.848227765,0.422343832,0.418465703,0.075051852,0.437226375,0.074755046,0.562761454,1
0.880114164,0.118406546,0.85365566,0.848513128,0.420016146,0.416415445,0.07518803,0.436303715,0.074609449,0.5635561,1
0.230575564,0.000119368,0.272994078,0.302727255,0.853248219,0.808254562,0.657907737,0.503175088,0.666082263,0.513614742,0
0.1700357,0.00491227,0.506198408,0.529394044,0.648169425,0.71668355,0.777722239,0.404532012,0.781731286,0.559752827,3
0.002414378,9.39E-05,0.80438753,0.822355108,0.395230923,0.389719951,0.100500753,0.000814504,0.103447734,0.337036492,3
0.852312607,0.179603997,0.84087376,0.837128814,0.358158226,0.354175162,0.081755048,0.310711862,0.080417908,0.361655197,1
0.870531366,0.252208419,0.842738897,0.837019662,0.361024611,0.358125319,0.080796788,0.372014383,0.080473599,0.363472863,1
0.869567125,0.255049874,0.841856046,0.836386866,0.360506157,0.357591358,0.081250375,0.374949572,0.080796462,0.361728469,1
0.872660681,0.263892687,0.841865718,0.836148078,0.364580111,0.361174432,0.081245405,0.379167601,0.080918295,0.363037254,1
0.8764873,0.259903974,0.84547835,0.839750576,0.360817914,0.357471929,0.079389326,0.376664676,0.079080243,0.365923378,1
0.870395351,0.257190616,0.843758466,0.838230993,0.35872254,0.355528912,0.080272959,0.370613717,0.079855559,0.362432845,1
0.874277546,0.276772901,0.842940085,0.837528568,0.355251605,0.352090645,0.080693423,0.365521586,0.080213947,0.357020881,1
0.085269379,0.017906042,0.23232285,0.251802108,0.885410616,0.861427384,0.637011886,0.608340688,0.640099438,0.559789172,0
0.00161971,0.01469862,0.329045997,0.298320764,0.710353435,0.78064076,0.680766537,0.255998667,0.648191461,0.657849176,3
0.001830738,0.002837526,0.704478877,0.594390534,0.602132575,0.562457382,0.151831299,0.051574383,0.216068697,0.428631662,3
0.751391221,0.257159268,0.806537471,0.801774586,0.373705098,0.379435242,0.099396167,0.326500193,0.098456201,0.301242524,3
0.823907545,0.321480161,0.816022805,0.811236155,0.373332582,0.369222528,0.094522842,0.367364195,0.093628757,0.32116819,1
0.84330061,0.340491443,0.821382555,0.815863657,0.35854218,0.354984448,0.091769138,0.37030949,0.091267732,0.320019669,1
0.855057562,0.344292497,0.823428693,0.818460024,0.354878636,0.352257429,0.090717884,0.370571419,0.089943024,0.32082701,1
0.854092308,0.342699123,0.823323644,0.818142057,0.353548769,0.349935894,0.090771855,0.36735424,0.090105255,0.319709048,1
0.856059687,0.351178417,0.825034954,0.819515478,0.352259839,0.349173011,0.089892627,0.370055149,0.089404514,0.319945532,1
0.857875176,0.355809177,0.825019013,0.8198206,0.352406679,0.34941989,0.089900817,0.369026399,0.089248836,0.319571805,1
0.193641091,0.164274598,0.2051467,0.226049799,0.863603026,0.786477089,0.623049465,0.435572708,0.626960198,0.608849699,0
0.007632174,0.044794949,0.39007232,0.375469167,0.679273784,0.717316571,0.717631784,0.007188917,0.692454429,0.774991022,3
0.000833175,0.001198991,0.372004049,0.492248843,0.699271352,0.620864397,0.344908204,0.029171545,0.297675738,0.581594995,3
0.631425754,0.000430467,0.833271755,0.820114018,0.462714586,0.478662059,0.085660767,0.450442299,0.089099129,0.46771469,3
0.862712887,0.056697808,0.842948169,0.836026801,0.451557116,0.447761624,0.080689269,0.462203332,0.080980173,0.446156819,1
0.875299019,0.083792526,0.843263444,0.837726955,0.44775097,0.443860745,0.080527289,0.469680113,0.080112727,0.446416379,1
0.874385041,0.093798599,0.842969697,0.837528861,0.446305111,0.442344096,0.080678209,0.464844475,0.080213797,0.445152647,1
0.874194717,0.098352674,0.844323338,0.838813864,0.445279398,0.441242413,0.079982742,0.462859552,0.079558168,0.444262432,1
0.876565512,0.09540829,0.843813018,0.83859198,0.446210461,0.442168437,0.080244932,0.463969789,0.079671377,0.444763198,1
0.878114278,0.099456597,0.844186839,0.838770903,0.445343906,0.441144861,0.080052872,0.465901808,0.079580088,0.443900308,1
0.13901378,0.046655478,0.205511913,0.238452971,0.861055135,0.844402881,0.623237103,0.710095742,0.633288495,0.557575834,0
0.003103044,0.016784314,0.410287779,0.417904804,0.692916837,0.735848446,0.722367209,0.025510562,0.713113837,0.760078986,3
0.000785116,0.005866973,0.263484177,0.34418267,0.790216876,0.745327821,0.37898186,0.134590811,0.377748629,0.543531402,3
0.736305202,0.001394867,0.825821431,0.873464985,0.459943604,0.458411922,0.089488555,0.236203526,0.061878612,0.474278948,3
0.842920968,0.100430933,0.843316392,0.836504318,0.426813431,0.424174857,0.080500086,0.432173223,0.080736536,0.41210091,1
0.857676878,0.135115151,0.843741316,0.837075825,0.422148273,0.41976357,0.08028177,0.438549298,0.080444944,0.405470078,1
0.874392934,0.174734173,0.843642716,0.837990357,0.422646695,0.418589789,0.080332428,0.430462384,0.079978335,0.405650668,1
0.876499127,0.179699777,0.844243242,0.838925039,0.419612105,0.416131939,0.080023893,0.430303915,0.079501445,0.40462348,1
0.877351627,0.179559381,0.844077645,0.838587438,0.421128126,0.417345997,0.080108973,0.439008727,0.079673695,0.405849894,1
0.87171539,0.172617461,0.844660066,0.839216675,0.420645676,0.416448264,0.07980974,0.428445637,0.079352648,0.405528971,1
0.000377894,0.001780221,0.064958702,0.064309157,0.896550703,0.847490187,0.537148536,0.576698302,0.527563785,0.465314016,0
0.001861469,0.002104338,0.310861931,0.579755606,0.610094669,0.683142223,0.457683214,0.005898707,0.598269777,0.405218083,3
0.488375139,0.065930138,0.820235195,0.823170301,0.061577249,0.126426034,0.939066419,0.000173261,0.931620634,0.277758307,3
0.809607959,0.4171618,0.810690229,0.805041297,0.016958726,0.018959724,0.934162456,0.007828978,0.922370926,0.271689134,1
0.810017193,0.432502616,0.814086118,0.805308046,0.0164043,0.019767302,0.935907178,2.14E-05,0.922507026,0.270485157,1
0.784229776,0.437374061,0.81141313,0.80534957,0.00868674,0.015547537,0.934533864,9.78E-05,0.922528212,0.268920824,1
0.797057367,0.412748045,0.80809171,0.80275243,0.01929722,0.020868286,0.932827402,4.58E-05,0.92120311,0.264610027,1
0.823930066,0.434333605,0.806827362,0.80137314,0.013554202,0.013630637,0.932177812,6.67E-05,0.920499373,0.263836623,1
0.831246778,0.427768937,0.813447179,0.806780825,0.003492235,0.004317042,0.935578907,4.66E-05,0.923258461,0.271142471,1
0.844585646,0.452491519,0.812181595,0.80732163,0.003205948,0.002612987,0.934928682,1.96E-05,0.923534388,0.27083325,1
5.06E-05,0.003843932,0.004669579,0.039931602,0.899326064,0.807790676,0.513786674,0.006194208,0.495141505,0.477117505,0
0.019131031,0.000799916,0.388091826,0.578232313,0.576364058,0.655440865,0.421393288,0.004587204,0.541792007,0.43615684,3
0.631931656,0.007514389,0.839619537,0.835147645,0.112999767,0.220379238,0.949025605,0.003410177,0.937731667,0.291189876,3
0.821305284,0.38293345,0.823371436,0.816264754,0.072007225,0.074327549,0.94067774,0.045111561,0.928097313,0.287622305,1
0.850318017,0.407025097,0.823443339,0.817562,0.077912619,0.077474487,0.940714682,0.069073221,0.928759189,0.285964983,1
0.852979932,0.394163175,0.823339283,0.818187898,0.079302271,0.077218632,0.940661221,0.063273294,0.929078532,0.288644959,1
0.847151872,0.406026401,0.821936123,0.81632516,0.078398011,0.078897088,0.939940313,0.07389757,0.928128134,0.287618657,1
0.85513275,0.417620951,0.822778481,0.817323394,0.078228108,0.076912683,0.940373095,0.068459286,0.928637448,0.288259403,1
0.85327583,0.41462426,0.824003563,0.818456169,0.076273605,0.075119829,0.941002511,0.072009786,0.929215409,0.288855987,1
0.853052491,0.380510145,0.825493938,0.820451794,0.080910362,0.082043985,0.941768228,0.070150851,0.930233608,0.291143991,1
8.41E-05,0.00021037,0.112005775,0.095016819,0.927761251,0.927395539,0.456229033,0.919489447,0.459971887,0.482707117,0
0.000422078,3.74E-05,0.05104742,0.054265238,0.929631599,0.915896418,0.487547899,0.860710795,0.479847433,0.498260066,0
0.012096421,0.000367169,0.073927135,0.107369209,0.91659854,0.869170829,0.475792878,0.536794941,0.452752937,0.511088864,3
0.004953836,0.000517889,0.345098064,0.58682211,0.687789357,0.650271573,0.425525702,0.011892537,0.559757634,0.44112937,3
0.302453204,0.040799764,0.822050449,0.819537685,0.156245774,0.187903921,0.93999905,0.001126673,0.929767215,0.304464867,3
0.845799263,0.379872409,0.824429654,0.820078047,0.129979492,0.128310927,0.941221426,0.07107382,0.930042916,0.294717107,1
0.829823245,0.375161184,0.826661022,0.82137324,0.130148466,0.12805907,0.942367847,0.078023073,0.930703745,0.296682047,1
0.823027664,0.353126038,0.830131248,0.822673011,0.142553261,0.139550446,0.944150761,0.082686112,0.931366909,0.298556292,1
0.80088862,0.355244787,0.828011754,0.823280415,0.139208431,0.144184461,0.943061819,0.094415605,0.931676816,0.299780118,1
0.833794254,0.354654542,0.835989732,0.825232755,0.130254709,0.138927066,0.947160702,0.090233504,0.932672931,0.30188565,1
0.231511261,0.002142617,0.252240609,0.261881413,0.894912099,0.871368084,0.384179913,0.753776996,0.373918338,0.480697311,0
0.000696507,0.005722482,0.301602397,0.385398722,0.647822667,0.614483957,0.405816204,0.008176443,0.439972878,0.444910915,3
0.352903331,0.01967679,0.778024669,0.788528382,0.264143221,0.260419163,0.917379715,0.001183981,0.913945773,0.243526888,3
0.789102311,0.404053151,0.778608471,0.771753196,0.301303799,0.296841132,0.917679658,0.280578103,0.905386804,0.288088165,1
0.80853859,0.398738849,0.780715212,0.775924458,0.306059901,0.303305502,0.918762048,0.315308163,0.907515049,0.296021544,1
0.810305489,0.398815313,0.780527067,0.775652463,0.30652432,0.303260253,0.918665384,0.318332976,0.907376272,0.297350904,1
0.802796091,0.39310894,0.780677006,0.775555156,0.307970065,0.304743288,0.918742419,0.304063691,0.907326625,0.296685825,1
0.799133987,0.386918783,0.778613189,0.774224455,0.310696942,0.306283461,0.917682082,0.307018993,0.90664768,0.296731225,1
0.792349752,0.385003451,0.779414342,0.772785609,0.314279447,0.311229335,0.918093694,0.322709256,0.905913558,0.297080096,1
0.793924519,0.383013665,0.7727588,0.767718601,0.315284123,0.313454429,0.914674244,0.326094913,0.903328289,0.294240712,1
0.081096695,0.075702358,0.373178008,0.319444819,0.675434737,0.669268676,0.322045328,0.620040969,0.344548567,0.391838655,0
0.000237317,0.003016731,0.690853492,0.729416652,0.404921128,0.371252184,0.872593363,0.010219164,0.843075524,0.567226032,3
0.798035316,0.175102597,0.802006689,0.797466743,0.380975289,0.382155638,0.929701072,0.376740857,0.918506267,0.60374145,1
0.788524875,0.155049511,0.80396937,0.796929906,0.385484405,0.381093548,0.930709448,0.369622749,0.918232364,0.596954027,1
0.722167995,0.097308013,0.810017641,0.795618494,0.403117647,0.400956169,0.933816897,0.381882967,0.917563261,0.584379526,1
0.769009131,0.113457177,0.798473485,0.796957125,0.399959842,0.395680496,0.927885801,0.321520446,0.918246252,0.584603962,1
0.806555135,0.165110028,0.796357134,0.791068613,0.405044503,0.401268859,0.926798473,0.409390549,0.915241839,0.58631017,1
0.818828907,0.154269584,0.801347679,0.795949192,0.401601823,0.39777673,0.92936249,0.415246618,0.917731989,0.581738703,1
0.806757881,0.086758204,0.794365659,0.790216158,0.409175123,0.404475235,0.925775304,0.406582525,0.914806903,0.58260704,1
0.8221174,0.175793183,0.796665016,0.790988671,0.406901938,0.403127448,0.926956655,0.426962752,0.915201051,0.587350652,1
0.262527651,0.359144281,0.260990085,0.259146158,0.822887893,0.815531476,0.379684653,0.826209448,0.375313909,0.316532123,0
0.015141988,0.020067102,0.32641856,0.413269425,0.660715786,0.671715443,0.352336964,0.019095087,0.354856286,0.27542257,3
0.032011463,0.024077318,0.783498543,0.834903743,0.4164056,0.373193095,0.920192054,0.000849377,0.925839025,0.602519007,3
0.79065981,0.108797422,0.794599881,0.787052364,0.426679753,0.420270468,0.925895641,0.394947599,0.913192684,0.577689447,1
0.795066135,0.093405503,0.790585985,0.784400035,0.426956483,0.421343595,0.923833403,0.409421568,0.911839424,0.57702125,1
0.816393987,0.11034886,0.794576714,0.789148219,0.421972673,0.419437423,0.925883738,0.43135577,0.914262023,0.568168051,1
0.825335473,0.130511886,0.797122252,0.791850474,0.416624239,0.413258424,0.927191572,0.433436889,0.915640757,0.569262343,1
0.821949907,0.142981576,0.795702254,0.791045301,0.416706252,0.412418207,0.926462013,0.422068815,0.915229945,0.572027677,1
0.821190373,0.142381323,0.792301137,0.788448813,0.420753758,0.417214007,0.924714605,0.43315224,0.913905175,0.571445401,1
0.818138688,0.140095092,0.792305357,0.788544309,0.416665404,0.414139602,0.924716773,0.429845978,0.913953898,0.572557432,1
0.14861804,0.082540924,0.163754352,0.160207747,0.917158336,0.908679859,0.601783121,0.937587441,0.593366529,0.545664475,0
